viirs_id,latitude,longitude,brightness,resolution_along_scan,resolution_along_track,detection_confidence,fire_power,persistent_anomaly,date,province
1,14.80494881,98.99200439,315.70419312,0.375,0.375,8,1.48957419,0,2023-02-02,Kanchanaburi
1,14.80176067,98.98432159,305.39892578,0.375,0.375,8,2.03456211,0,2023-02-02,Kanchanaburi
1,14.80038261,98.99467468,308.90032959,0.375,0.375,8,1.48957419,0,2023-02-02,Kanchanaburi
1,14.737147329999999,99.46674347,301.77862549,0.375,0.375,8,1.14111423,0,2023-02-02,Suphan Buri
1,13.70850182,106.27880859,309.23519897,0.375,0.375,8,1.16339946,0,2023-02-02,other
1,13.707865720000001,106.28262329,308.890625,0.375,0.375,8,1.16339946,0,2023-02-02,other
1,13.80759525,105.65705109,309.29101562,0.375,0.375,8,0.6811250999999999,0,2023-02-02,other
1,13.7006197,106.30498505,305.53723145,0.375,0.375,8,1.0658290400000001,0,2023-02-02,other
1,13.69910049,106.29290009,324.61181641,0.375,0.375,8,2.74096298,0,2023-02-02,other
1,13.78716564,105.67620087,305.70223999,0.375,0.375,8,0.82019788,0,2023-02-02,other
1,13.77162647,105.70755005,304.06195068,0.375,0.375,8,0.48866509999999996,0,2023-02-02,other
1,13.71371555,106.05738068,307.46630859,0.375,0.375,8,0.7863939400000001,0,2023-02-02,other
1,13.74597073,105.82094574,304.0473938,0.375,0.375,8,0.41658393,0,2023-02-02,other
1,13.7225523,105.92021179,305.34069824,0.375,0.375,8,0.57349396,0,2023-02-02,other
1,14.76552486,98.92463684,301.3442688,0.375,0.375,8,0.5824248200000001,0,2023-02-02,Kanchanaburi
1,14.79092503,98.64356995,307.97827148,0.375,0.375,8,1.0461421,0,2023-02-02,Kanchanaburi
1,13.76399612,105.53331757,305.12231445,0.375,0.375,8,0.58249909,0,2023-02-02,other
1,14.74612236,98.94299316,300.48773193,0.375,0.375,8,0.67121148,0,2023-02-02,Kanchanaburi
1,13.68955135,105.96890259,307.40805054,0.375,0.375,8,1.08797276,0,2023-02-02,other
1,13.77086926,105.44842529,306.29916382,0.375,0.375,8,0.8438169999999999,0,2023-02-02,other
1,14.78064251,98.62392426,324.31091309,0.375,0.375,8,3.11371708,0,2023-02-02,Kanchanaburi
1,14.78005314,98.62831879,318.03604126,0.375,0.375,8,3.28843212,0,2023-02-02,Kanchanaburi
1,13.76044464,105.4914856,304.3409729,0.375,0.375,8,0.51920414,0,2023-02-02,other
1,13.53109074,106.86169434,310.38049316,0.375,0.375,8,0.8634402800000001,0,2023-02-02,other
1,13.52825642,106.85704041,306.43502808,0.375,0.375,8,0.67042261,0,2023-02-02,other
1,13.526226040000001,106.86914825,309.412323,0.375,0.375,8,2.18824267,0,2023-02-02,other
1,13.52554893,106.87319183,319.41671753,0.375,0.375,8,2.18824267,0,2023-02-02,other
1,14.70215797,99.11250305,320.90170288,0.375,0.375,8,1.38143992,0,2023-02-02,Kanchanaburi
1,13.52203655,106.87257385,330.78475952,0.375,0.375,8,2.18824267,0,2023-02-02,other
1,14.70367432,99.10128784,305.1708374,0.375,0.375,8,1.4558050599999999,0,2023-02-02,Kanchanaburi
1,14.70265293,99.10884857,305.13201904,0.375,0.375,8,1.38143992,0,2023-02-02,Kanchanaburi
1,13.52474403,106.85643005,303.98913574,0.375,0.375,8,0.67042261,0,2023-02-02,other
1,14.69749641,99.1161499,320.1762085,0.375,0.375,8,1.82584715,0,2023-02-02,Kanchanaburi
1,13.51852322,106.87194824,324.94424438,0.375,0.375,8,1.82566512,0,2023-02-02,other
1,14.73248768,98.85586548,315.52706909,0.375,0.375,8,1.60958493,0,2023-02-02,Kanchanaburi
1,13.51920128,106.86791229,310.64984131,0.375,0.375,8,1.82566512,0,2023-02-02,other
1,14.80997562,98.16908264,302.7953186,0.375,0.375,8,1.48122013,0,2023-02-02,other
1,13.58980179,106.38147736,305.6973877,0.375,0.375,8,2.20532727,0,2023-02-02,other
1,13.72650814,105.53064728,308.08746338,0.375,0.375,8,1.15081012,0,2023-02-02,other
1,13.46452141,107.10574341,302.61575317,0.375,0.375,8,0.55235487,0,2023-02-02,other
1,14.67653847,99.11693573,306.18267822,0.375,0.375,8,1.33444488,0,2023-02-02,Kanchanaburi
1,14.69238758,98.96649933,301.22052002,0.375,0.375,8,0.93768501,0,2023-02-02,Kanchanaburi
1,14.73499775,98.61047363,304.04980469,0.375,0.375,8,0.87158114,0,2023-02-02,Kanchanaburi
1,13.6666193,105.8116684,310.34408569,0.375,0.375,8,0.95119113,0,2023-02-02,other
1,13.64078903,105.96821594,305.63671875,0.375,0.375,8,1.05178297,0,2023-02-02,other
1,13.60146713,106.16301727,343.24475098,0.375,0.375,8,8.67433357,0,2023-02-02,other
1,14.5917263,99.59614563,302.66671753,0.375,0.375,8,1.41471171,0,2023-02-02,Kanchanaburi
1,14.65095711,99.12128448,305.83569336,0.375,0.375,8,1.79130912,0,2023-02-02,Kanchanaburi
1,13.70243073,105.53027344,312.63226318,0.375,0.375,8,1.30135536,0,2023-02-02,other
1,13.601841929999999,106.13965607,303.44802856,0.375,0.375,8,1.83125007,0,2023-02-02,other
1,14.64645767,99.12377167,303.61062622,0.375,0.375,8,0.36304998,0,2023-02-02,Kanchanaburi
1,13.63217163,105.93593597,313.10299683,0.375,0.375,8,1.4001348,0,2023-02-02,other
1,14.7060957,98.60076141,302.82443237,0.375,0.375,8,0.99227494,0,2023-02-02,Kanchanaburi
1,13.84756947,104.56780243,308.60189819,0.375,0.375,8,0.79168659,0,2023-02-02,other
1,13.71043587,105.39707947,313.86734009,0.375,0.375,8,1.17677832,0,2023-02-02,other
1,13.70984459,105.4006958,304.00128174,0.375,0.375,8,0.40456432000000003,0,2023-02-02,other
1,13.84489918,104.54189301,304.69039917,0.375,0.375,8,0.89417017,0,2023-02-02,other
1,13.627285,105.8392868,342.75460815,0.375,0.375,8,9.69916821,0,2023-02-02,other
1,13.6416893,105.7053833,304.17840576,0.375,0.375,8,0.35176411,0,2023-02-02,other
1,13.44963646,106.85289764,316.88830566,0.375,0.375,8,1.54371977,0,2023-02-02,other
1,13.67371941,105.38008118,304.8699646,0.375,0.375,8,0.70001483,0,2023-02-02,other
1,13.62026119,105.70929718,306.69467163,0.375,0.375,8,0.49611333,0,2023-02-02,other
1,13.49031448,106.45689392,307.90063477,0.375,0.375,8,0.80231434,0,2023-02-02,other
1,13.57851982,105.85837555,304.83599854,0.375,0.375,8,0.83474892,0,2023-02-02,other
1,13.56799221,105.79538727,308.60189819,0.375,0.375,8,1.11040008,0,2023-02-02,other
1,13.40291309,106.78677368,312.25375366,0.375,0.375,8,0.94609147,5,2023-02-02,other
1,14.57921791,98.98020935,301.9654541,0.375,0.375,8,0.45226994000000004,0,2023-02-02,Kanchanaburi
1,13.48770905,106.23823547,305.9012146,0.375,0.375,8,0.91729176,0,2023-02-02,other
1,13.4646225,106.37658691,303.99884033,0.375,0.375,8,1.51906896,0,2023-02-02,other
1,13.53758049,105.87432098,308.91976929,0.375,0.375,8,1.49961221,0,2023-02-02,other
1,13.53973675,105.84020233,315.18493652,0.375,0.375,8,1.62499988,0,2023-02-02,other
1,13.44153786,106.40844727,300.54595947,0.375,0.375,8,0.86438972,0,2023-02-02,other
1,14.63814926,98.22647858,306.55392456,0.375,0.375,8,1.34247231,0,2023-02-02,other
1,13.51333046,105.84771729,305.54693604,0.375,0.375,8,1.17382312,0,2023-02-02,other
1,14.63663292,98.22813416,308.66738892,0.375,0.375,8,1.32507133,0,2023-02-02,other
1,13.34079456,106.72338867,304.08135986,0.375,0.375,8,0.69068587,0,2023-02-02,other
1,13.3256197,106.74953461,303.82171631,0.375,0.375,8,0.79485351,0,2023-02-02,other
1,13.49757957,105.68872833,339.40606689,0.375,0.375,8,1.89261806,0,2023-02-02,other
1,13.4969759,105.69242096,312.07659912,0.375,0.375,8,1.89261806,0,2023-02-02,other
1,13.49420929,105.68814087,309.97283936,0.375,0.375,8,1.89261806,0,2023-02-02,other
1,14.44893742,99.27388,306.21664429,0.375,0.375,8,1.11693883,0,2023-02-02,Kanchanaburi
1,14.44851589,99.2769928,308.26217651,0.375,0.375,8,0.48993742,0,2023-02-02,Kanchanaburi
1,14.44449234,99.27629852,302.64245605,0.375,0.375,8,0.63264608,0,2023-02-02,Kanchanaburi
1,13.51848602,105.39139557,304.50842285,0.375,0.375,8,1.35807848,0,2023-02-02,other
1,14.4552927,98.91379547,324.25027466,0.375,0.375,8,2.4293201,0,2023-02-02,Kanchanaburi
1,14.455841060000001,98.90959167,312.47698975,0.375,0.375,8,3.0776124,0,2023-02-02,Kanchanaburi
1,13.38275242,106.02541351,310.37564087,0.375,0.375,8,0.83010912,0,2023-02-02,other
1,13.16979694,107.03210449,305.21936035,0.375,0.375,8,0.74304551,0,2023-02-02,other
1,13.45948696,105.1512146,305.42077637,0.375,0.375,8,1.20835149,0,2023-02-02,other
1,13.24473381,106.43533325,311.49911499,0.375,0.375,8,1.4446427800000001,5,2023-02-02,other
1,13.16429424,106.8919754,305.62216187,0.375,0.375,8,0.48572987,0,2023-02-02,other
1,14.36606121,98.90724182,302.60604858,0.375,0.375,8,1.26459074,0,2023-02-02,Kanchanaburi
1,14.46127796,98.03992462,310.20092773,0.375,0.375,8,1.85904479,0,2023-02-02,other
1,13.17738914,106.52941895,319.04302979,0.375,0.375,8,2.38910007,5,2023-02-02,other
1,13.42956161,104.87431335,302.16201782,0.375,0.375,8,1.7021935,0,2023-02-02,other
1,13.17235184,106.45198822,309.14300537,0.375,0.375,8,0.7448154100000001,0,2023-02-02,other
1,13.01652718,107.31695557,305.56149292,0.375,0.375,8,0.76463228,0,2023-02-02,other
1,14.27811241,99.07374573,304.38708496,0.375,0.375,8,1.57021677,0,2023-02-02,Kanchanaburi
1,14.274070739999999,99.07287598,295.47949219,0.375,0.375,8,1.29553914,0,2023-02-02,Kanchanaburi
1,13.18860149,106.20418549,304.78988647,0.375,0.375,8,1.05701554,0,2023-02-02,other
1,13.18516827,106.20359802,318.97509766,0.375,0.375,8,1.05701554,0,2023-02-02,other
1,14.24630737,99.12460327,304.29730225,0.375,0.375,8,1.30772638,0,2023-02-02,Kanchanaburi
1,12.98421574,107.20215607,304.01828003,0.375,0.375,8,0.75928199,0,2023-02-02,other
1,13.0154705,106.95540619,314.03479004,0.375,0.375,8,1.26212704,0,2023-02-02,other
1,13.16698074,105.95541382,308.68682861,0.375,0.375,8,2.14341474,0,2023-02-02,other
1,13.14064789,105.9238205,312.40176392,0.375,0.375,8,1.46103919,0,2023-02-02,other
1,14.14481544,99.20462036,299.1774292,0.375,0.375,8,1.11477256,0,2023-02-02,Kanchanaburi
1,12.91672516,106.40564728,306.89364624,0.375,0.375,8,0.8155014500000001,0,2023-02-02,other
1,12.87265301,106.40643311,305.02282715,0.375,0.375,8,0.6743639100000001,0,2023-02-02,other
1,12.92626381,106.05882263,307.56091309,0.375,0.375,8,0.9210609200000001,0,2023-02-02,other
1,12.78924084,106.82246399,304.19781494,0.375,0.375,8,0.9259944,0,2023-02-02,other
1,12.88137436,106.22428131,306.60003662,0.375,0.375,8,0.72332233,0,2023-02-02,other
1,12.78285217,106.81717682,307.00039673,0.375,0.375,8,0.76316237,0,2023-02-02,other
1,12.93617344,105.63646698,312.88705444,0.375,0.375,8,2.3821733,0,2023-02-02,other
1,12.85738945,106.07046509,303.4262085,0.375,0.375,8,1.086537,0,2023-02-02,other
1,12.91710567,105.62566376,309.61373901,0.375,0.375,8,1.47891283,0,2023-02-02,other
1,12.91372585,105.62509155,310.95556641,0.375,0.375,8,1.47891283,0,2023-02-02,other
1,12.8062067,106.20735168,307.34011841,0.375,0.375,8,0.84218651,0,2023-02-02,other
1,12.80381775,106.20777893,306.8354187,0.375,0.375,8,0.66147667,0,2023-02-02,other
1,12.79193497,106.1938324,304.70980835,0.375,0.375,8,0.60810584,0,2023-02-02,other
1,12.82260895,105.79351044,305.50570679,0.375,0.375,8,2.08298659,0,2023-02-02,other
1,12.76358986,106.12973022,305.61975098,0.375,0.375,8,0.5757789,0,2023-02-02,other
1,12.69888592,106.24130249,321.47680664,0.375,0.375,8,2.0228765,0,2023-02-02,other
1,12.75505257,105.9055481,308.26461792,0.375,0.375,8,2.39451766,0,2023-02-02,other
1,12.75442505,105.90932465,306.26519775,0.375,0.375,8,2.11322713,0,2023-02-02,other
1,12.69823551,106.24517822,312.79241943,0.375,0.375,8,1.57381356,0,2023-02-02,other
1,12.69543171,106.24071503,318.25201416,0.375,0.375,8,2.0228765,0,2023-02-02,other
1,12.76483345,105.78365326,305.82598877,0.375,0.375,8,1.56979465,0,2023-02-02,other
1,12.74921894,105.87742615,312.02322388,0.375,0.375,8,2.72328568,0,2023-02-02,other
1,12.74955273,105.87833405,311.98440552,0.375,0.375,8,3.08645391,0,2023-02-02,other
1,12.67898273,106.22306061,304.52539062,0.375,0.375,8,0.60629946,0,2023-02-02,other
1,12.65634537,106.23110962,315.38876343,0.375,0.375,8,1.33226895,0,2023-02-02,other
1,12.71505165,105.72600555,315.67993164,0.375,0.375,8,1.08913851,0,2023-02-02,other
1,13.07062912,102.70848846,308.35925293,0.375,0.375,8,1.39934659,0,2023-02-02,other
1,12.51998997,106.07778931,305.29217529,0.375,0.375,8,1.08790374,0,2023-02-02,other
1,12.97342396,102.5690155,305.6998291,0.375,0.375,8,0.96405417,0,2023-02-02,other
1,12.96892548,102.5759201,306.05407715,0.375,0.375,8,0.75566339,0,2023-02-02,other
1,13.04202461,101.27655792,319.91171265,0.375,0.375,8,1.47713625,0,2023-02-02,Rayong
1,13.03847885,101.27600861,311.25402832,0.375,0.375,8,1.47713625,0,2023-02-02,Rayong
1,12.04056072,106.65074158,301.75921631,0.375,0.375,8,1.02407753,0,2023-02-02,other
1,12.03702545,106.6501236,302.58422852,0.375,0.375,8,1.05486095,0,2023-02-02,other
1,10.74311256,107.72875977,304.79959106,0.375,0.375,8,1.54585099,0,2023-02-02,other
1,10.37992668,108.36075592,302.91421509,0.375,0.375,8,0.7700803900000001,1,2023-02-02,other
1,10.57920074,107.02833557,309.00466919,0.375,0.375,8,2.19088984,5,2023-02-02,other
1,11.03529072,103.31603241,295.29507446,0.375,0.375,8,0.67632914,0,2023-02-02,other
1,11.01761341,103.29879761,295.03057861,0.375,0.375,8,0.46986264,0,2023-02-02,other
1,10.71855545,104.35571289,305.87695312,0.375,0.375,8,0.72151208,0,2023-02-02,other
1,10.68632317,104.51463318,306.82086182,0.375,0.375,8,1.15042019,0,2023-02-02,other
1,10.64340878,104.52584076,306.02255249,0.375,0.375,8,0.84583277,0,2023-02-02,other
1,2.7388677599999998,102.39435577,315.84735107,0.375,0.375,8,1.6243155,0,2023-02-02,other
1,2.83381629,101.55639648,305.83328247,0.375,0.375,8,0.88548011,5,2023-02-02,other
1,-1.79093194,103.08267212,302.16928101,0.375,0.375,8,0.69572502,0,2023-02-02,other
1,29.12726974,75.78397369,296.25595093,0.375,0.375,8,0.6287616500000001,5,2023-02-02,other
1,28.25072098,82.19265747,297.87442017,0.375,0.375,8,0.4235076,0,2023-02-02,other
1,28.24742126,82.19203186,297.6244812,0.375,0.375,8,0.4235076,0,2023-02-02,other
1,27.72805405,84.81947327,300.42950439,0.375,0.375,8,0.64777315,0,2023-02-02,other
1,25.51732635,94.72383881,296.31661987,0.375,0.375,8,0.69373727,0,2023-02-02,other
1,25.5118885,94.72367859,297.17800903,0.375,0.375,8,0.85254341,0,2023-02-02,other
1,28.73035431,77.16065979,300.84927368,0.375,0.375,8,0.65710771,0,2023-02-02,other
1,25.50902367,94.70892334,296.0788269,0.375,0.375,8,0.8089664,0,2023-02-02,other
1,28.61764336,77.470047,297.0057373,0.375,0.375,8,0.19541857,0,2023-02-02,other
1,28.61789894,77.46797943,297.63903809,0.375,0.375,8,0.56266278,0,2023-02-02,other
1,25.4702301,91.57164001,295.06454468,0.375,0.375,8,0.40691802,0,2023-02-02,other
1,26.75893402,83.20013428,316.34719849,0.375,0.375,8,1.9366954600000001,0,2023-02-02,other
1,27.51705933,76.6725769,295.91140747,0.375,0.375,8,0.6239933999999999,5,2023-02-02,other
1,28.05276108,69.36657715,295.82888794,0.375,0.375,8,0.62032145,1,2023-02-02,other
1,23.98015213,90.63890839,301.22781372,0.375,0.375,8,0.40371042,0,2023-02-02,other
1,24.93395424,84.12631989,296.27780151,0.375,0.375,8,0.49050647,0,2023-02-02,other
1,23.62513351,90.60540009,296.27780151,0.375,0.375,8,0.211968,0,2023-02-02,other
1,26.2642231,74.18967438,299.73068237,0.375,0.375,8,0.65061194,5,2023-02-02,other
1,24.14609146,86.33020782,303.16415405,0.375,0.375,8,0.57230425,5,2023-02-02,other
1,24.11778641,86.35163879,295.33630371,0.375,0.375,8,1.09206486,0,2023-02-02,other
1,23.80239677,87.04655457,313.37719727,0.375,0.375,8,1.6346977900000002,5,2023-02-02,other
1,23.80162239,87.05053711,306.32098389,0.375,0.375,8,1.6346977900000002,5,2023-02-02,other
1,23.79757309,87.04958344,308.05108643,0.375,0.375,8,1.6346977900000002,5,2023-02-02,other
1,23.79217529,87.07731628,301.1477356,0.375,0.375,8,1.04556382,0,2023-02-02,other
1,24.44997406,83.03942871,298.72610474,0.375,0.375,8,0.51211184,0,2023-02-02,other
1,23.69466591,87.10454559,304.44046021,0.375,0.375,8,1.01209056,5,2023-02-02,other
1,23.69388962,87.1085434,298.49075317,0.375,0.375,8,1.01209056,5,2023-02-02,other
1,23.69311523,87.11254883,305.2800293,0.375,0.375,8,1.26394475,5,2023-02-02,other
1,23.69234085,87.11655426,307.30130005,0.375,0.375,8,1.26394475,5,2023-02-02,other
1,23.69156075,87.12055206,302.50656128,0.375,0.375,8,1.42088485,5,2023-02-02,other
1,23.69079018,87.12452698,304.96459961,0.375,0.375,8,1.42088485,5,2023-02-02,other
1,23.69137001,87.09960938,302.37069702,0.375,0.375,8,0.99896216,5,2023-02-02,other
1,23.68748283,87.11961365,298.98815918,0.375,0.375,8,1.0911480199999999,5,2023-02-02,other
1,23.68670845,87.12359619,303.86053467,0.375,0.375,8,1.0911480199999999,5,2023-02-02,other
1,23.68729782,87.09866333,298.77947998,0.375,0.375,8,0.99896216,5,2023-02-02,other
1,23.80904388,86.31624603,304.91848755,0.375,0.375,8,4.59468842,5,2023-02-02,other
1,23.80598068,86.33228302,301.26422119,0.375,0.375,8,2.08357859,5,2023-02-02,other
1,23.80311775,86.32604218,309.17938232,0.375,0.375,8,2.08357859,5,2023-02-02,other
1,23.8020916,86.33139801,317.73031616,0.375,0.375,8,2.08357859,5,2023-02-02,other
1,23.79406166,86.3521347,343.1137085,0.375,0.375,8,4.65377617,5,2023-02-02,other
1,23.79016876,86.35125732,303.722229,0.375,0.375,8,4.65377617,5,2023-02-02,other
1,23.78186226,86.39448547,314.39389038,0.375,0.375,8,2.26886559,5,2023-02-02,other
1,23.78211975,86.37199402,308.32040405,0.375,0.375,8,1.29216969,5,2023-02-02,other
1,23.77900696,86.38816071,299.37640381,0.375,0.375,8,1.71231544,5,2023-02-02,other
1,23.7779541,86.39362335,313.00109863,0.375,0.375,8,1.71231544,5,2023-02-02,other
1,23.78548241,86.33338928,312.17367554,0.375,0.375,8,2.9283254100000002,5,2023-02-02,other
1,23.78237534,86.34953308,301.12832642,0.375,0.375,8,1.4585001499999999,5,2023-02-02,other
1,23.77822113,86.37110901,305.46688843,0.375,0.375,8,1.29216969,5,2023-02-02,other
1,23.7750988,86.38731384,314.13668823,0.375,0.375,8,1.71231544,5,2023-02-02,other
1,23.77404594,86.39276886,306.76745605,0.375,0.375,8,1.71231544,5,2023-02-02,other
1,23.66769218,86.9175415,326.24240112,0.375,0.375,8,3.45646715,5,2023-02-02,other
1,23.78675842,86.30567932,306.52481079,0.375,0.375,8,1.94688606,5,2023-02-02,other
1,23.77951241,86.3433075,301.85626221,0.375,0.375,8,1.12973487,5,2023-02-02,other
1,23.77847481,86.34869385,302.34399414,0.375,0.375,8,1.12973487,5,2023-02-02,other
1,23.77536011,86.36484528,303.91879272,0.375,0.375,8,2.00212693,5,2023-02-02,other
1,23.77013779,86.39190674,305.61975098,0.375,0.375,8,2.3977611100000003,5,2023-02-02,other
1,23.79626274,86.23522949,297.22412109,0.375,0.375,8,1.0235343,5,2023-02-02,other
1,23.76938057,86.3747406,300.94876099,0.375,0.375,8,1.3320885900000001,5,2023-02-02,other
1,23.76623154,86.39105225,305.15872192,0.375,0.375,8,2.3977611100000003,5,2023-02-02,other
1,23.765178679999998,86.396492,310.93130493,0.375,0.375,8,3.9528625,5,2023-02-02,other
1,23.79239464,86.23435974,299.55838013,0.375,0.375,8,1.45791304,5,2023-02-02,other
1,23.765478129999998,86.37388611,302.38525391,0.375,0.375,8,1.24076831,5,2023-02-02,other
1,23.76442337,86.3793335,300.94390869,0.375,0.375,8,1.24076831,5,2023-02-02,other
1,23.76127434,86.39561462,309.59918213,0.375,0.375,8,1.66230834,5,2023-02-02,other
1,23.7602272,86.40101624,316.75485229,0.375,0.375,8,1.66230834,5,2023-02-02,other
1,23.75736427,86.39476776,302.16442871,0.375,0.375,8,1.66230834,5,2023-02-02,other
1,23.75631714,86.40016174,303.32427979,0.375,0.375,8,1.66230834,5,2023-02-02,other
1,23.60941887,87.14751434,300.89294434,0.375,0.375,8,1.6329124,5,2023-02-02,other
1,23.74818993,86.42102051,302.57937622,0.375,0.375,8,1.78686321,5,2023-02-02,other
1,23.60452843,87.15058136,301.24966431,0.375,0.375,8,1.4346703299999999,5,2023-02-02,other
1,23.78104591,86.20957184,331.23852539,0.375,0.375,8,3.013129,5,2023-02-02,other
1,23.77717209,86.20876312,311.74902344,0.375,0.375,8,3.013129,5,2023-02-02,other
1,23.73538589,86.42385864,299.72097778,0.375,0.375,8,1.37004685,5,2023-02-02,other
1,23.77330208,86.20793915,305.97644043,0.375,0.375,8,2.07365084,5,2023-02-02,other
1,23.77148819,86.19649506,297.22897339,0.375,0.375,8,1.49587464,0,2023-02-02,other
1,23.77045631,86.20181274,302.30758667,0.375,0.375,8,1.49587464,5,2023-02-02,other
1,23.72435379,86.43847656,300.11889648,0.375,0.375,8,1.8241254100000002,5,2023-02-02,other
1,23.74492645,86.42485046,300.28149414,0.375,0.375,8,1.69711971,5,2023-02-02,other
1,23.78139305,86.20832825,332.27462769,0.375,0.375,8,4.97602463,5,2023-02-02,other
1,23.77653313,86.21277618,312.75115967,0.375,0.375,8,1.30929911,5,2023-02-02,other
1,23.77364731,86.2066803,305.89877319,0.375,0.375,8,3.82473564,5,2023-02-02,other
1,23.77266312,86.21195221,299.58752441,0.375,0.375,8,1.30929911,5,2023-02-02,other
1,23.73318291,86.42221069,298.96389771,0.375,0.375,8,1.19679761,5,2023-02-02,other
1,23.72803879,86.44949341,305.62701416,0.375,0.375,8,1.3931489,5,2023-02-02,other
1,23.77077866,86.20050812,304.26818848,0.375,0.375,8,1.44180179,5,2023-02-02,other
1,23.72514534,86.44316864,302.70068359,0.375,0.375,8,1.87553799,5,2023-02-02,other
1,23.72019196,86.44775391,309.64041138,0.375,0.375,8,3.36673927,5,2023-02-02,other
1,23.71730232,86.44142914,304.22937012,0.375,0.375,8,1.42411482,5,2023-02-02,other
1,23.55504036,87.24204254,300.15289307,0.375,0.375,8,1.33766866,5,2023-02-02,other
1,23.61882782,86.89144897,297.46676636,0.375,0.375,8,0.34470928,0,2023-02-02,other
1,23.55012512,87.24516296,304.75106812,0.375,0.375,8,1.33766866,5,2023-02-02,other
1,23.54933167,87.24922943,306.35983276,0.375,0.375,8,1.4667877,5,2023-02-02,other
1,23.69035912,86.38996124,309.40020752,0.375,0.375,8,1.73765814,5,2023-02-02,other
1,23.61344337,86.78923798,313.20492554,0.375,0.375,8,1.9713242100000001,0,2023-02-02,other
1,23.68541908,86.39446259,337.38238525,0.375,0.375,8,3.33802414,5,2023-02-02,other
1,23.68644714,86.38909149,307.41775513,0.375,0.375,8,2.93601012,5,2023-02-02,other
1,23.51485062,87.27112579,299.56567383,0.375,0.375,8,0.6469906,5,2023-02-02,other
1,23.6815033,86.39360809,312.84823608,0.375,0.375,8,3.33802414,5,2023-02-02,other
1,23.68045998,86.39904785,312.39447021,0.375,0.375,8,3.33802414,5,2023-02-02,other
1,23.66149139,86.49774933,306.9446106,0.375,0.375,8,1.99112535,0,2023-02-02,other
1,23.769104,85.91209412,295.95507812,0.375,0.375,8,0.29369828000000003,0,2023-02-02,other
1,23.66738319,86.42458344,300.19656372,0.375,0.375,8,0.82940966,0,2023-02-02,other
1,23.48365974,87.36289978,299.20169067,0.375,0.375,8,0.86904448,5,2023-02-02,other
1,23.82648468,85.50250244,311.32440186,0.375,0.375,8,1.5123521100000001,0,2023-02-02,other
1,23.75883865,85.86179352,297.91567993,0.375,0.375,8,1.29440665,5,2023-02-02,other
1,23.82276535,85.50170135,303.30001831,0.375,0.375,8,0.97589999,0,2023-02-02,other
1,23.70222092,86.07514191,312.27316284,0.375,0.375,8,1.44558132,5,2023-02-02,other
1,23.69737434,86.07952118,335.6619873,0.375,0.375,8,3.72323155,5,2023-02-02,other
1,23.69353294,86.07865906,322.05673218,0.375,0.375,8,3.72323155,5,2023-02-02,other
1,23.68283272,86.09259796,327.11108398,0.375,0.375,8,4.32988214,5,2023-02-02,other
1,24.56360054,81.00493622,304.19781494,0.375,0.375,8,1.2137222300000001,0,2023-02-02,other
1,23.70145226,86.07333374,314.58560181,0.375,0.375,8,1.65876412,5,2023-02-02,other
1,23.69663811,86.07772064,324.82775879,0.375,0.375,8,3.23661399,5,2023-02-02,other
1,23.69566154,86.08296967,325.88812256,0.375,0.375,8,3.23661399,5,2023-02-02,other
1,24.52784538,81.16957855,298.85955811,0.375,0.375,8,0.61001754,0,2023-02-02,other
1,23.68120766,86.09605408,329.35559082,0.375,0.375,8,3.40874243,5,2023-02-02,other
1,23.8803978,85.00878906,295.6663208,0.375,0.375,8,0.6284282800000001,0,2023-02-02,other
1,23.67932892,86.08467865,298.86685181,0.375,0.375,8,2.92399907,5,2023-02-02,other
1,23.67548752,86.08379364,300.60177612,0.375,0.375,8,0.89270717,5,2023-02-02,other
1,23.67450714,86.08905029,298.3621521,0.375,0.375,8,0.89270717,5,2023-02-02,other
1,23.63159752,86.29597473,297.53713989,0.375,0.375,8,1.30299664,5,2023-02-02,other
1,23.66583633,86.09254456,297.58566284,0.375,0.375,8,0.94402021,5,2023-02-02,other
1,23.62872124,86.28971863,304.01098633,0.375,0.375,8,1.02430677,5,2023-02-02,other
1,22.47341919,91.73282623,305.42077637,0.375,0.375,8,1.01379561,0,2023-02-02,other
1,22.4725399,91.73670197,305.47659302,0.375,0.375,8,1.01379561,0,2023-02-02,other
1,23.74344826,85.50775146,301.76647949,0.375,0.375,8,0.67293286,0,2023-02-02,other
1,23.54720879,86.54547882,300.2086792,0.375,0.375,8,1.50396764,0,2023-02-02,other
1,22.43015862,91.7427597,300.5241394,0.375,0.375,8,0.77866566,0,2023-02-02,other
1,24.20459366,82.71078491,298.51501465,0.375,0.375,8,1.12860465,5,2023-02-02,other
1,25.79423714,68.69688416,300.25479126,0.375,0.375,8,1.03938997,1,2023-02-02,other
1,24.20615578,82.52510834,308.77658081,0.375,0.375,8,1.19967651,0,2023-02-02,other
1,23.80818367,84.84807587,296.25595093,0.375,0.375,8,0.5162881,0,2023-02-02,other
1,23.80458069,84.8473053,298.0539856,0.375,0.375,8,0.5162881,0,2023-02-02,other
1,24.19066048,82.57752991,300.72067261,0.375,0.375,8,0.41429642,0,2023-02-02,other
1,24.1766777,82.66231537,295.62750244,0.375,0.375,8,0.36390966,0,2023-02-02,other
1,24.18733025,82.57686615,296.91595459,0.375,0.375,8,0.41429642,0,2023-02-02,other
1,24.17015266,82.68093872,300.14074707,0.375,0.375,8,0.97835165,5,2023-02-02,other
